"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.0168,0,0.0395,0.0062
"2","(0,10)","0","0",0.0187,0,0.0408,0.0068
"3","(0,100)","0","0",0.0177,0,0.0375,0.0066
"4","(10,1)","0","0",0.0175,0,0.0404,0.0065
"5","(10,10)","0","0",0.0174,0,0.0403,0.0063
"6","(10,100)","0","0",0.0172,0,0.0362,0.0064
"7","(100,1)","0","0",0.018,0,0.0404,0.0069
"8","(100,10)","0","0",0.018,0,0.0409,0.0065
"9","(100,100)","0","0",0.0177,0,0.0371,0.0068
