"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.0126,0.0027,0.0337,0.0063
"2","(0,10)","0","0",0.0118,0.0025,0.0319,0.0063
"3","(0,100)","0","0",0.0121,0.0028,0.0235,0.0065
"4","(10,1)","0","0",0.0121,0.0024,0.0329,0.0061
"5","(10,10)","0","0",0.0123,0.0027,0.0329,0.0064
"6","(10,100)","0","0",0.012,0.0027,0.0238,0.0064
"7","(100,1)","0","0",0.0118,0.0026,0.0323,0.0061
"8","(100,10)","0","0",0.0119,0.0026,0.0319,0.0063
"9","(100,100)","0","0",0.012,0.0028,0.0238,0.0065
