"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.507,0.6196,0.7688,0.4451
"2","(0,10)","0","0",0.5089,0.6232,0.7018,0.4467
"3","(0,100)","0","0",0.5062,0.6205,0.6327,0.4364
"4","(10,1)","0","0",0.5058,0.6183,0.7695,0.4452
"5","(10,10)","0","0",0.5082,0.6225,0.7014,0.4474
"6","(10,100)","0","0",0.5053,0.6191,0.6335,0.4361
"7","(100,1)","0","0",0.5083,0.6226,0.7728,0.4476
"8","(100,10)","0","0",0.507,0.6197,0.7053,0.447
"9","(100,100)","0","0",0.508,0.6218,0.6373,0.4406
