"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.2261,0.0033,0.427,0.1355
"2","(0,10)","0","0",0.2278,0.0031,0.4273,0.1368
"3","(0,100)","0","0",0.2266,0.0031,0.3166,0.1361
"4","(10,1)","0","0",0.2275,0.0033,0.4269,0.1361
"5","(10,10)","0","0",0.2271,0.003,0.4281,0.1349
"6","(10,100)","0","0",0.2275,0.0032,0.3211,0.1357
"7","(100,1)","0","0",0.2273,0.0032,0.427,0.1366
"8","(100,10)","0","0",0.2266,0.0033,0.425,0.1357
"9","(100,100)","0","0",0.2279,0.0034,0.3283,0.135
