"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(4.4)","0","15",0.5575,0.6606,0.7806,0.571
"2","(4.6)","0","10",0.5478,0.6523,0.7752,0.5596
"3","(4.667)","0"," 9",0.5454,0.6515,0.7751,0.5567
"4","(4.75)","0"," 8",0.5437,0.6495,0.7731,0.5528
"5","(4.857)","0"," 7",0.5423,0.6483,0.7722,0.5487
"6","(5)","0"," 6",0.5422,0.6469,0.7702,0.5463
"7","(5.2)","0"," 5",0.536,0.6433,0.77,0.5389
"8","(5.5)","0"," 4",0.5332,0.6406,0.7674,0.5331
"9","(10)","0"," 1",0.5113,0.6226,0.7624,0.485
