"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0.8)","3.16","15",0.4218,0,0.2953,0.2871
"2","(1.2)","2.58","10",0.3794,0,0.2579,0.2349
"3","(1.333)","2.45"," 9",0.3674,0,0.2523,0.2223
"4","(1.5)","2.31"," 8",0.3563,0,0.2469,0.2103
"5","(1.714)","2.16"," 7",0.3413,0,0.238,0.192
"6","(2)","2.00"," 6",0.3255,0,0.2365,0.1782
"7","(2.4)","1.83"," 5",0.307,0,0.2354,0.1618
"8","(3)","1.63"," 4",0.2854,0,0.2349,0.1457
"9","(12)","0.82"," 1",0.1955,0,0.2155,0.0897
