"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,0.669)","2.68","15",0.3794,0,0.3279,0.252
"2","(0,0.595)","2.23","10",0.3419,0,0.3016,0.2093
"3","(0,0.576)","2.13"," 9",0.3327,0,0.2979,0.2006
"4","(0,0.554)","2.01"," 8",0.3224,0,0.292,0.1894
"5","(0,0.53)","1.89"," 7",0.3103,0,0.284,0.179
"6","(0,0.503)","1.76"," 6",0.2963,0,0.2758,0.166
"7","(0,0.471)","1.62"," 5",0.2806,0,0.2663,0.1514
"8","(0,0.433)","1.46"," 4",0.2631,0,0.2554,0.1394
"9","(0,0.24)","0.74"," 1",0.1945,0,0.2158,0.0912
