"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.092,9e-04,0.2003,0.0487
"2","(0,10)","0","0",0.0944,8e-04,0.2026,0.05
"3","(0,100)","0","0",0.0926,0.001,0.1503,0.0497
"4","(10,1)","0","0",0.0931,0.001,0.1991,0.0498
"5","(10,10)","0","0",0.0913,0.001,0.1976,0.0492
"6","(10,100)","0","0",0.0918,9e-04,0.1482,0.0482
"7","(100,1)","0","0",0.0935,9e-04,0.201,0.05
"8","(100,10)","0","0",0.0927,0.001,0.1991,0.0494
"9","(100,100)","0","0",0.0924,0.001,0.1513,0.049
