"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0.8)","3.16","15",0.3677,0.4297,0.3422,0.3421
"2","(1.2)","2.58","10",0.3485,0.4022,0.3051,0.3041
"3","(1.333)","2.45"," 9",0.3428,0.3962,0.2962,0.2943
"4","(1.5)","2.31"," 8",0.3345,0.3857,0.2854,0.2824
"5","(1.714)","2.16"," 7",0.3287,0.3801,0.2778,0.2721
"6","(2)","2.00"," 6",0.3227,0.3729,0.2723,0.2626
"7","(2.4)","1.83"," 5",0.3081,0.3588,0.2622,0.2443
"8","(3)","1.63"," 4",0.297,0.3466,0.2577,0.2264
"9","(12)","0.82"," 1",0.222,0.2852,0.2671,0.1621
