"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.1752,0.2389,0.3681,0.1331
"2","(0,10)","0","0",0.1774,0.2403,0.3287,0.1356
"3","(0,100)","0","0",0.1749,0.2383,0.2675,0.1312
"4","(10,1)","0","0",0.1771,0.2408,0.3707,0.1362
"5","(10,10)","0","0",0.1754,0.2389,0.3252,0.1345
"6","(10,100)","0","0",0.1771,0.2398,0.27,0.132
"7","(100,1)","0","0",0.176,0.24,0.37,0.1334
"8","(100,10)","0","0",0.1746,0.2389,0.3327,0.1331
"9","(100,100)","0","0",0.176,0.2411,0.2715,0.1343
