"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.0747,0,0.1593,0.0304
"2","(0,10)","0","0",0.0759,0,0.1586,0.0312
"3","(0,100)","0","0",0.0752,0,0.1349,0.0308
"4","(10,1)","0","0",0.075,0,0.1604,0.031
"5","(10,10)","0","0",0.0761,0,0.1604,0.0314
"6","(10,100)","0","0",0.0772,0,0.1382,0.0317
"7","(100,1)","0","0",0.0756,0,0.1587,0.0324
"8","(100,10)","0","0",0.0756,0,0.1588,0.0304
"9","(100,100)","0","0",0.0763,0,0.1398,0.0314
