"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0.8)","3.16","15",0.568,0.4442,0.5082,0.5076
"2","(1.2)","2.58","10",0.5603,0.4024,0.4924,0.4894
"3","(1.333)","2.45"," 9",0.5619,0.3954,0.4938,0.4891
"4","(1.5)","2.31"," 8",0.5588,0.3839,0.4905,0.4836
"5","(1.714)","2.16"," 7",0.5559,0.373,0.4864,0.4763
"6","(2)","2.00"," 6",0.5558,0.3628,0.4864,0.4708
"7","(2.4)","1.83"," 5",0.5548,0.3515,0.4896,0.4654
"8","(3)","1.63"," 4",0.5518,0.3374,0.495,0.4577
"9","(12)","0.82"," 1",0.5359,0.2834,0.5522,0.4267
