"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(6.462,1)","2.44","15",0.4516,0,0.4038,0.3133
"2","(7.53,1)","2.08","10",0.4282,0,0.3854,0.2842
"3","(7.88,1)","1.99"," 9",0.4185,0,0.3809,0.2763
"4","(8.314,1)","1.89"," 8",0.4113,0,0.3751,0.2658
"5","(8.87,1)","1.79"," 7",0.4041,0,0.3685,0.2544
"6","(9.606,1)","1.67"," 6",0.3932,0,0.3611,0.244
"7","(10.629,1)","1.54"," 5",0.3835,0,0.3564,0.2309
"8","(12.155,1)","1.39"," 4",0.3675,0,0.3483,0.215
"9","(34.756,1)","0.72"," 1",0.3001,0,0.3129,0.1559
