"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0.8)","3.16","15",0.4873,0,0.3535,0.347
"2","(1.2)","2.58","10",0.4561,0,0.3251,0.3033
"3","(1.333)","2.45"," 9",0.445,0,0.3164,0.2901
"4","(1.5)","2.31"," 8",0.4385,0,0.3117,0.2781
"5","(1.714)","2.16"," 7",0.4273,0,0.3068,0.263
"6","(2)","2.00"," 6",0.4193,0,0.3074,0.2504
"7","(2.4)","1.83"," 5",0.4045,0,0.3064,0.2334
"8","(3)","1.63"," 4",0.3862,0,0.3103,0.2172
"9","(12)","0.82"," 1",0.3014,0,0.3092,0.1516
