"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(4.4)","0","15",0.7172,0.8089,0.8955,0.7585
"2","(4.6)","0","10",0.7165,0.8091,0.8973,0.7546
"3","(4.667)","0"," 9",0.7146,0.808,0.896,0.7527
"4","(4.75)","0"," 8",0.7169,0.8098,0.8968,0.7521
"5","(4.857)","0"," 7",0.7166,0.8096,0.8974,0.7512
"6","(5)","0"," 6",0.7174,0.8113,0.8983,0.7502
"7","(5.2)","0"," 5",0.7186,0.8128,0.8996,0.7496
"8","(5.5)","0"," 4",0.717,0.8127,0.8999,0.7447
"9","(10)","0"," 1",0.7344,0.8317,0.9195,0.7344
