"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.775,0.8673,0.9458,0.7382
"2","(0,10)","0","0",0.7736,0.8682,0.897,0.7381
"3","(0,100)","0","0",0.7715,0.8661,0.8569,0.7224
"4","(10,1)","0","0",0.7737,0.8678,0.9458,0.7378
"5","(10,10)","0","0",0.7712,0.8655,0.8942,0.7363
"6","(10,100)","0","0",0.7737,0.8672,0.8586,0.726
"7","(100,1)","0","0",0.7729,0.8678,0.9452,0.7366
"8","(100,10)","0","0",0.7735,0.867,0.8974,0.7376
"9","(100,100)","0","0",0.7733,0.8669,0.8581,0.7263
