"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(4.4)","0","15",0.3812,0,0.5845,0.2306
"2","(4.6)","0","10",0.3705,0,0.5743,0.2202
"3","(4.667)","0"," 9",0.3708,0,0.5743,0.2202
"4","(4.75)","0"," 8",0.3686,0,0.574,0.2187
"5","(4.857)","0"," 7",0.3608,0,0.5647,0.2128
"6","(5)","0"," 6",0.3591,0,0.564,0.2099
"7","(5.2)","0"," 5",0.3516,0,0.5572,0.2017
"8","(5.5)","0"," 4",0.3429,0,0.5479,0.1958
"9","(10)","0"," 1",0.301,0,0.5066,0.1588
