"","params","skew","ex. kurt","Robust","Z6","R_lh","R_gamma2"
"1","(0,1)","0","0",0.5035,0.2427,0.7662,0.4018
"2","(0,10)","0","0",0.5056,0.244,0.7488,0.4042
"3","(0,100)","0","0",0.5052,0.2412,0.604,0.3966
"4","(10,1)","0","0",0.508,0.2437,0.7683,0.4045
"5","(10,10)","0","0",0.5054,0.2424,0.7517,0.4059
"6","(10,100)","0","0",0.5045,0.2407,0.6046,0.3976
"7","(100,1)","0","0",0.5076,0.244,0.7684,0.4053
"8","(100,10)","0","0",0.5054,0.2414,0.7538,0.4038
"9","(100,100)","0","0",0.5088,0.2437,0.616,0.4018
